term,εἰς_ναῦς_αὐτός_ἀθηναῖοι_πόλις_οὗτος_ὡς,αὐτός_εἰς_ὡς_τις_γίγνομαι_βούλομαι_σφεῖς,αὐτός_εἰς_ἄλλος_πολύς_ἔχω_οὗτος_ὅς,αὐτός_εἰς_πολύς_γίγνομαι_οὗτος_οὐδείς_τις,εἰς_αὐτός_πρός_τεῖχος_τις_πολύς_πόλις,εἰς_ναῦς_αὐτός_πλέω_οὗτος_ἄλλος_ὡς,εἰς_αὐτός_τις_ὅς_πρός_ἔχω_οὗτος,αὐτός_εἰς_σύμμαχος_οὗτος_σπονδή_ποιέω_σφεῖς,εἰς_αὐτός_οὗτος_γίγνομαι_θέρος_τελευτάω_σύμμαχος,αὐτός_εἰς_ὁπλίτης_ἀθηναίων_ἄλλος_ἱππεύς_σύμμαχος,εἰς_αὐτός_οὗτος_πολύς_ἄλλος_γίγνομαι_πόλις,αὐτός_εἰς_ὡς_ἄλλος_λέγω_τις_δῆμος
νῆσος,0.00636165547391068,3.38682255081927e-06,1.9544152194222e-06,0.00183476715858372,0.00223556264265391,0.00270209246506423,1.38915514362475e-06,0.00203577473809415,4.3963387291064e-06,0.00105213738986092,0.00448362367166319,0.000432587907019383
βοηθέω,0.00206556182594291,3.38682255081927e-06,0.0017609281126994,0.00152948144168127,0.000337232726314426,0.00392920075982546,1.38915514362475e-06,0.00165454351373195,4.3963387291064e-06,0.0100644696137692,3.89541587459877e-06,2.86482057628731e-06
γιγνώσκω,3.43687491837422e-06,0.00440625613861587,0.00107688278590163,0.00275062430929107,2.23332931334057e-06,2.45421658952246e-06,0.00333536149984303,0.000510849840645348,4.3963387291064e-06,0.00126172651134716,3.89541587459877e-06,0.00329740848330669
οἶδα,0.000862655604511929,0.00339020937337009,1.9544152194222e-06,0.00168212430013249,2.23332931334057e-06,2.45421658952246e-06,0.00382156580011169,0.00203577473809415,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.00415685465619288
δι,3.43687491837422e-06,0.00203548035304238,0.0027381357224105,0.000918910007876371,0.00167723031431877,2.45421658952246e-06,0.00333536149984303,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.00175683255944405,0.00215148025279177
ὅμοιος,3.43687491837422e-06,3.38682255081927e-06,0.00400850561503493,0.00183476715858372,0.000225566260647398,2.45421658952246e-06,0.00437722785756159,0.00190869766330675,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀρχή,3.43687491837422e-06,0.000850092460255637,0.00361762257115049,3.05285716902449e-06,0.000113899794980369,2.45421658952246e-06,0.00250186841366818,0.00140038936415715,0.00286201651264827,4.19178242972477e-06,0.00350976970301349,0.00143527510871994
πλῆθος,3.43687491837422e-06,0.00440625613861587,0.00195636963464162,0.00442969575225453,2.23332931334057e-06,2.45421658952246e-06,0.00159891757031209,2.541541495748e-06,4.3963387291064e-06,0.000842548268374678,0.00214637414690392,0.00258120333923486
φημί,3.43687491837422e-06,0.00423691501107491,0.00303129800532383,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000765424484137237,0.00533977868256655,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.00315416745449233
νικάω,0.00601796798207326,3.38682255081927e-06,0.0017609281126994,0.00320855288464474,0.00190056324565282,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.00528000281365679,0.00293843948323706,3.89541587459877e-06,2.86482057628731e-06
ἀεί,3.43687491837422e-06,3.38682255081927e-06,0.00420394713697715,0.00259798145083984,0.00245889557398797,2.45421658952246e-06,0.0023629528993057,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.00234114494063386,2.86482057628731e-06
παρέχω,0.00103449935043064,3.38682255081927e-06,0.00185864887367051,0.00504026718605943,2.23332931334057e-06,0.000984140852398506,0.00229349514212446,2.541541495748e-06,4.3963387291064e-06,0.0031480286047233,3.89541587459877e-06,0.0020082392239774
ἔπειτα,0.00120634309634935,0.00322086824582913,0.00146776582978607,0.00290326716774229,0.00245889557398797,2.45421658952246e-06,0.000765424484137237,0.000892081065007548,0.00264219957619295,0.00168090475431963,0.00136729097198417,2.86482057628731e-06
ἡγέομαι,3.43687491837422e-06,3.38682255081927e-06,0.00351990181017938,0.00320855288464474,2.23332931334057e-06,2.45421658952246e-06,0.0029186149567556,2.541541495748e-06,0.00330165038555891,0.00272885036175082,3.89541587459877e-06,2.86482057628731e-06
καθ,0.000690811858593218,0.00186613922550142,0.00146776582978607,0.00397176717690086,0.00145389738298471,2.45421658952246e-06,0.00250186841366818,0.00279823718681855,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
συμβαίνω,3.43687491837422e-06,0.00118877471533756,0.00166320735172829,0.00427705289380331,2.23332931334057e-06,2.45421658952246e-06,0.00152945981313085,0.00254408303724375,0.00506018587720147,4.19178242972477e-06,3.89541587459877e-06,0.00143527510871994
αἰσθάνομαι,0.00155003058818677,0.00491427952123876,1.9544152194222e-06,0.00229269573393739,0.00145389738298471,0.00380648993034933,0.0012516287844059,0.00114623521458235,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
μόνος,3.43687491837422e-06,0.000680751332714674,0.00342218104920827,0.000918910007876371,0.000672232123315511,2.45421658952246e-06,0.00319644598548055,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.00312022811555362,0.00157851613753431
συμμαχία,3.43687491837422e-06,3.38682255081927e-06,0.00283585648338161,3.05285716902449e-06,2.23332931334057e-06,0.000125165046065645,1.38915514362475e-06,0.011820709496724,4.3963387291064e-06,0.000213780903915963,3.89541587459877e-06,2.86482057628731e-06
ταχύς,0.00172187433410548,0.00440625613861587,0.00303129800532383,3.05285716902449e-06,0.00167723031431877,0.00392920075982546,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000213780903915963,3.89541587459877e-06,0.00129203407990558
πεζός,0.00533059299839842,0.000172727950091783,0.0017609281126994,3.05285716902449e-06,0.00312889436799014,0.00405191158930158,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00210008299729211,3.89541587459877e-06,2.86482057628731e-06
ἀδικέω,3.43687491837422e-06,3.38682255081927e-06,0.00137004506881496,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.00375210804293045,0.00572100990692875,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.00100555202227684
ἐναντίος,0.000347124366755796,0.0010194335877966,0.00127232430784385,3.05285716902449e-06,0.00223556264265391,2.45421658952246e-06,0.00361319252856798,2.541541495748e-06,4.3963387291064e-06,0.00272885036175082,3.89541587459877e-06,0.0020082392239774
ὁρμάω,0.00155003058818677,3.38682255081927e-06,0.00185864887367051,0.00229269573393739,0.00234722910832094,0.00392920075982546,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.00292545732182368,0.00129203407990558
δῆμος,0.000518968112674507,3.38682255081927e-06,1.9544152194222e-06,0.000613624290973922,2.23332931334057e-06,2.45421658952246e-06,0.000904339998499712,0.00127331228936975,4.3963387291064e-06,4.19178242972477e-06,0.00136729097198417,0.0117486291833542
οὐδός,3.43687491837422e-06,3.38682255081927e-06,0.00283585648338161,0.00198741001703494,0.00078389858898254,0.000125165046065645,0.00208512187058075,0.00267116011203115,4.3963387291064e-06,4.19178242972477e-06,0.000588207797064415,0.00215148025279177
πρίν,3.43687491837422e-06,0.00525296177632069,0.0017609281126994,0.0010715528663276,0.00190056324565282,0.00122956251135075,0.000904339998499712,0.00101915813979495,0.00132329795746103,4.19178242972477e-06,0.00175683255944405,2.86482057628731e-06
μετ,3.43687491837422e-06,0.00254350373566527,0.00254269420046828,3.05285716902449e-06,2.23332931334057e-06,0.00159769499977912,0.000626508969774762,2.541541495748e-06,0.00176293183037167,0.00335761772620954,3.89541587459877e-06,0.00444333671382161
ἀμύνω,3.43687491837422e-06,3.38682255081927e-06,0.00332446028823716,0.00290326716774229,0.0017888967799858,2.45421658952246e-06,0.00201566411339951,0.00241700596245635,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἄνθρωπος,0.00120634309634935,3.38682255081927e-06,1.9544152194222e-06,0.00412441003535209,0.00123056445165065,2.45421658952246e-06,0.00312698822829931,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,0.00292545732182368,0.00129203407990558
ἀξιόω,3.43687491837422e-06,3.38682255081927e-06,0.00117460354687274,0.00351383860154719,2.23332931334057e-06,2.45421658952246e-06,0.0040299390716554,0.00190869766330675,4.3963387291064e-06,4.19178242972477e-06,0.000393437003334476,0.000719069964648114
ἱππεύς,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.00279389497098905,0.000984140852398506,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.0171904997443013,3.89541587459877e-06,2.86482057628731e-06
λακεδαιμονίους,0.000690811858593218,3.38682255081927e-06,0.000783720502988301,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000904339998499712,0.00940624507576335,0.000444030211639746,0.000213780903915963,3.89541587459877e-06,0.00186499819516304
δίδωμι,3.43687491837422e-06,0.0010194335877966,0.00195636963464162,3.05285716902449e-06,2.23332931334057e-06,0.00110685168187463,0.00222403738494323,0.00292531426160595,4.3963387291064e-06,4.19178242972477e-06,0.00448362367166319,2.86482057628731e-06
δύο,0.00309662430145517,3.38682255081927e-06,0.000295116698132752,0.0010715528663276,0.00167723031431877,0.00331564661244484,1.38915514362475e-06,0.000383772765857948,0.00132329795746103,0.00608227630553064,0.000588207797064415,2.86482057628731e-06
ἔοικα,3.43687491837422e-06,3.38682255081927e-06,0.00410622637600604,0.00336119574309596,2.23332931334057e-06,2.45421658952246e-06,0.00326590374266179,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἕτερος,3.43687491837422e-06,3.38682255081927e-06,0.00264041496143939,0.00122419572477882,0.00234722910832094,0.00122956251135075,0.00201566411339951,2.541541495748e-06,4.3963387291064e-06,0.0031480286047233,0.000198666209604537,2.86482057628731e-06
πάλιν,0.00481506176064228,0.00237416260812431,0.000685999742017191,3.05285716902449e-06,0.00234722910832094,0.00172040582925524,0.000348677941049812,2.541541495748e-06,0.00286201651264827,4.19178242972477e-06,3.89541587459877e-06,0.00129203407990558
τρόπος,3.43687491837422e-06,0.00203548035304238,0.00107688278590163,0.00137683858323005,0.00234722910832094,2.45421658952246e-06,0.00187674859903704,0.000892081065007548,4.3963387291064e-06,4.19178242972477e-06,0.000977749384524292,0.00272444436804923
βουλεύω,3.43687491837422e-06,0.00152745697041949,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.00382156580011169,0.00279823718681855,0.000224213275184426,4.19178242972477e-06,3.89541587459877e-06,0.00329740848330669
δείδω,3.43687491837422e-06,0.00406757388353395,0.00117460354687274,0.00168212430013249,0.000113899794980369,0.000861430022922383,0.000557051212593525,0.00165454351373195,4.3963387291064e-06,0.00293843948323706,3.89541587459877e-06,0.00286768539686359
δέχομαι,0.000690811858593218,0.00051141020517371,1.9544152194222e-06,0.00152948144168127,0.000895565054649568,2.45421658952246e-06,0.0018072908418558,0.00686470358001535,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000719069964648114
στρατεύω,0.00206556182594291,3.38682255081927e-06,0.00146776582978607,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.0101159754156738,0.00356720684769578,0.000977749384524292,0.0020082392239774
ἄγω,3.43687491837422e-06,0.0028821859907472,1.9544152194222e-06,3.05285716902449e-06,0.00078389858898254,0.00442004407772995,0.000765424484137237,0.000892081065007548,0.00374128425846955,4.19178242972477e-06,3.89541587459877e-06,0.00186499819516304
ἅπας,0.00240924931778033,3.38682255081927e-06,0.00244497343949717,3.05285716902449e-06,0.000672232123315511,2.45421658952246e-06,0.0012516287844059,0.00228992888766895,4.3963387291064e-06,0.00126172651134716,0.00409408208420331,2.86482057628731e-06
πολεμέω,3.43687491837422e-06,3.38682255081927e-06,0.00224953191755495,3.05285716902449e-06,2.23332931334057e-06,0.000370586705017891,0.00139054429876838,0.00508562453299175,0.00132329795746103,4.19178242972477e-06,0.00117252017825423,0.00143527510871994
φοβέω,3.43687491837422e-06,0.0028821859907472,0.00137004506881496,0.00442969575225453,0.00156556384865174,2.45421658952246e-06,0.00187674859903704,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.00100555202227684
οὐδ,3.43687491837422e-06,0.00322086824582913,0.00342218104920827,0.00244533859238862,2.23332931334057e-06,2.45421658952246e-06,0.00257132617084941,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
στρατόπεδον,0.00481506176064228,3.38682255081927e-06,1.9544152194222e-06,0.00534555290296188,0.00312889436799014,0.000125165046065645,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00189049387580587,3.89541587459877e-06,0.000862310993462479
θέρος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.00184311665873137,1.38915514362475e-06,2.541541495748e-06,0.0169303004457887,0.00293843948323706,3.89541587459877e-06,2.86482057628731e-06
χειμών,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000672232123315511,0.00331564661244484,1.38915514362475e-06,2.541541495748e-06,0.0142924972083249,0.00105213738986092,3.89541587459877e-06,0.000432587907019383
ἀμφότερος,3.43687491837422e-06,3.38682255081927e-06,0.00107688278590163,0.00290326716774229,2.23332931334057e-06,2.45421658952246e-06,0.0018072908418558,0.00445023915905475,4.3963387291064e-06,0.00293843948323706,3.89541587459877e-06,2.86482057628731e-06
χρή,3.43687491837422e-06,0.00169679809796046,0.00205409039561273,0.00244533859238862,2.23332931334057e-06,2.45421658952246e-06,0.00305753047111808,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.0020082392239774
τρέπω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.00351383860154719,0.00446889195599448,2.45421658952246e-06,0.00132108654158714,0.000383772765857948,4.3963387291064e-06,0.0031480286047233,3.89541587459877e-06,0.000575828935833749
κοινός,3.43687491837422e-06,0.000680751332714674,0.00146776582978607,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.00319644598548055,0.00305239133639335,4.3963387291064e-06,4.19178242972477e-06,0.00273068652809374,2.86482057628731e-06
οἰκέω,0.000175280620837085,3.38682255081927e-06,0.00224953191755495,0.00122419572477882,2.23332931334057e-06,2.45421658952246e-06,0.00041813569823105,0.000256695691070548,4.3963387291064e-06,4.19178242972477e-06,0.0122744554208607,2.86482057628731e-06
στράτευμα,3.43687491837422e-06,0.00559164403140262,9.9675176190532e-05,3.05285716902449e-06,0.00324056083365717,0.00073871919344626,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00545350894107192,3.89541587459877e-06,0.00114879305109121
συρακόσιοι,0.00258109306369904,0.00440625613861587,0.000783720502988301,0.000918910007876371,0.00480389135299557,0.000616008363970137,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
συρακοσίων,0.000862655604511929,0.00322086824582913,1.9544152194222e-06,3.05285716902449e-06,0.00491555781866259,0.001474984170303,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.0031480286047233,3.89541587459877e-06,0.00114879305109121
κίνδυνος,3.43687491837422e-06,3.38682255081927e-06,0.00351990181017938,0.00229269573393739,2.23332931334057e-06,2.45421658952246e-06,0.00354373477138674,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ὅπλον,0.00120634309634935,0.00677703192418936,0.00127232430784385,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.00292531426160595,4.3963387291064e-06,0.00398638509066825,3.89541587459877e-06,2.86482057628731e-06
νύξ,0.00344031179329259,0.000342069077632747,1.9544152194222e-06,0.00244533859238862,0.00647888833800099,0.000616008363970137,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
πρέσβις,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.00245667080611198,1.38915514362475e-06,0.00521270160777915,0.00198274876682699,4.19178242972477e-06,3.89541587459877e-06,0.00444333671382161
φαίνω,3.43687491837422e-06,0.00186613922550142,1.9544152194222e-06,0.00351383860154719,0.000448899191981454,2.45421658952246e-06,0.00271024168521189,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.0025359157343638,0.00143527510871994
αὖθις,3.43687491837422e-06,0.0047449383936978,1.9544152194222e-06,3.05285716902449e-06,0.00234722910832094,0.00172040582925524,0.000626508969774762,0.00114623521458235,4.3963387291064e-06,4.19178242972477e-06,0.00175683255944405,0.00129203407990558
ἐλάσσων,3.43687491837422e-06,3.38682255081927e-06,0.00254269420046828,0.00152948144168127,2.23332931334057e-06,0.000984140852398506,0.000904339998499712,2.541541495748e-06,4.3963387291064e-06,0.00733981103444807,0.00136729097198417,2.86482057628731e-06
τοσοῦτος,3.43687491837422e-06,0.00271284486320624,0.00283585648338161,0.00183476715858372,0.000448899191981454,2.45421658952246e-06,0.00132108654158714,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000198666209604537,0.0024379623104205
ἔτος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000460981432522698,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.00152746643894455,0.0114348770344057,4.19178242972477e-06,0.00584701922777276,2.86482057628731e-06
καλός,3.43687491837422e-06,3.38682255081927e-06,0.00107688278590163,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.00451614337192406,0.00216285181288155,0.000883664084550386,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
εἴκοσι,0.00223740557186162,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000895565054649568,0.00650612817882404,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00461515245512697,3.89541587459877e-06,2.86482057628731e-06
ὑπάρχω,3.43687491837422e-06,3.38682255081927e-06,0.00518115474668824,0.000766267149425147,2.23332931334057e-06,2.45421658952246e-06,0.00208512187058075,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.00114879305109121
